Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,Pathways in cancer,218/531,6.772391188830463e-145,1.652463450074633e-142,0,0,16.446218035971775,5459.519172726466,RB1;CALML5;CALML6;KEAP1;CALML3;CALML4;CRKL;RASSF1;AKT2;MYC;AKT3;AKT1;SKP2;PRKCG;PRKCB;PRKCA;RUNX1;BCR;EML4;AR;TP53;PDGFB;PDGFA;PIK3R3;TGFA;PIK3R2;PIK3R1;HIF1A;PLCG2;PLCG1;STAT5A;WNT10B;STAT5B;CREBBP;JUN;FN1;IGF2;BRAF;IGF1;PTK2;CALM3;GRB2;RET;IFNA5;IFNA4;CDKN1A;IFNA7;CDKN1B;IFNA6;IFNA1;BRCA2;IFNA8;IKBKB;SHH;RAC2;RAC3;RAC1;JAK2;JAK3;HRAS;JAK1;IFNGR1;FOS;RHOA;PLCB3;PLCB4;KIT;PPARG;PLCB1;PLCB2;GNAI3;CXCR4;PTGS2;EGFR;GNAI1;RELA;GNAI2;NRAS;CTNNA1;STAT6;CDKN2A;STAT1;STAT3;VEGFB;VEGFC;VEGFD;MLH1;KITLG;CTNNB1;CSF3R;EPO;FGF1;FGF2;FGF3;FGF4;IGF1R;FGF5;FGF6;FGF7;FGF8;FGF9;CCND1;CDH1;EP300;IL6R;IL13RA1;IFNAR2;PDGFRB;PDGFRA;IFNA13;RALBP1;IFNA14;IL4R;IFNA16;IFNA17;HGF;PGF;MSH6;MSH2;CCNE2;MSH3;CCNE1;IL6ST;RAF1;IFNA10;IFNAR1;CSF1R;NOTCH1;MAX;CUL1;CSF2RB;FOXO1;ABL1;FGF20;FGF23;FGF22;IFNA21;SMAD2;ZBTB17;SMAD4;SMAD3;TGFB1;ESR1;NFKB1;IL2;FGF17;FGF16;IL6;CXCL12;CDK4;SP1;FGF19;GNAQ;CDK2;FGF18;BCL2;MDM2;FGFR4;IL7R;FGFR3;FGFR2;BCL2L1;FGF10;FGFR1;ALK;ITGB1;GSK3B;HSP90AB1;FLT3;FLT4;PTEN;PIK3CD;LAMC2;PIK3CB;CASP8;CASP3;NKX3-1;HSP90AA1;CHUK;ITGA2;MMP2;AXIN1;TRAF2;MMP9;CCNA2;PIK3CA;IFNG;TRAF6;IL3RA;SOS1;CRK;MET;SOS2;HDAC2;ROCK1;HDAC1;LEF1;IL2RG;CBL;CDC42;MAPK9;MAPK8;GNA11;ERBB2;E2F1;E2F2;MAPK1;E2F3;HES1;MAPK3;NTRK1;EGF;MTOR;EPOR;RAD51;RPS6KB1;IL2RA;KRAS
GO_Biological_Process_2021,PI3K-Akt signaling pathway,177/354,3.108685106778452e-135,3.792595830269712e-133,0,0,22.61298076923077,7003.574538492686,CSF3;CSF3R;EPO;IRS1;FGF1;FGF2;FGF3;FGF4;IGF1R;FGF5;FGF6;FGF7;STK11;FGF8;CCND1;FGF9;AKT2;MYC;AKT3;KDR;AKT1;IL6R;IFNAR2;MAGI1;PDGFRB;PDGFRA;IFNA13;IFNA14;IL4R;IFNA16;HGF;IFNA17;MAGI2;TSC2;PRKCA;PRLR;PGF;EREG;CCNE2;CCNE1;CDC37;DDIT4;RAF1;TP53;EPHA2;IFNA10;IFNAR1;CSF1R;CSH2;CSH1;PDGFB;PDGFA;PIK3R3;TGFA;PIK3R2;PIK3R1;EFNA5;FOXO3;EFNA4;PIK3R6;PIK3R5;CD19;PDGFD;PDGFC;FGF20;FGF23;FGF22;IFNA21;MCL1;NGFR;BDNF;INSR;FN1;IGF2;IGF1;PTK2;IL2;NFKB1;EFNA1;FGF17;GH2;FGF16;GH1;EFNA3;IL6;EFNA2;CDK4;FGF19;CDK2;FGF18;BCL2;MDM2;GRB2;FGFR4;IL7R;FGFR3;FGFR2;BCL2L1;FGF10;FGFR1;IFNA5;ITGB1;IFNA4;GSK3B;CDKN1A;IFNA7;CDKN1B;IFNA6;FLT1;HSP90AB1;IFNA1;FLT3;FLT4;PTEN;PIK3CD;LAMC2;BRCA1;PRL;PIK3CB;AREG;IFNA8;PIK3CG;IKBKB;RPTOR;GHR;RAC1;JAK2;HRAS;JAK3;JAK1;HSP90AA1;SYK;CHUK;PDPK1;ITGA2;NGF;YWHAZ;PIK3CA;KIT;IL3RA;SOS1;TLR4;MET;SOS2;PHLPP2;PHLPP1;IL2RG;EGFR;RELA;INS;NTF4;PPP2CA;NRAS;ERBB3;ERBB4;NTF3;ERBB2;MAPK1;MAPK3;NTRK1;NTRK2;ANGPT2;ANGPT1;IFNB1;EGF;OSM;VEGFB;VEGFC;VEGFD;EPOR;MTOR;KITLG;RPS6KB1;IL2RA;KRAS;TEK;PIK3AP1
GO_Biological_Process_2021,Rap1 signaling pathway,128/210,4.263361466654373e-112,3.4675339928788903e-110,0,0,33.50339137897622,8591.59201183492,CALML5;CALML6;CTNND1;CALML3;CALML4;FGF1;FGF2;ACTB;FGF3;CRKL;FGF4;IGF1R;FGF5;FGF6;FGF7;FGF8;FGF9;CDH1;AKT2;AKT3;KDR;AKT1;PLCE1;PRKCG;MAGI1;PDGFRB;PDGFRA;PRKCI;PRKCB;HGF;MAGI3;MAGI2;PRKCA;PGF;TIAM1;PARD3;RAF1;EPHA2;CSF1R;PDGFB;PDGFA;PIK3R3;PIK3R2;PIK3R1;EFNA5;PRKCZ;EFNA4;RAP1B;RAP1A;RRAS;PDGFD;PDGFC;FGF20;PLCG1;FGF23;FGF22;NGFR;INSR;BRAF;IGF1;EFNA1;FGF17;AFDN;FGF16;EFNA3;EFNA2;FGF19;GNAQ;FGF18;CALM3;FGFR4;FGFR3;FGFR2;LAT;FGF10;FGFR1;ITGB1;FLT1;FLT4;PIK3CD;PIK3CB;RAC2;RAC3;RAC1;HRAS;VAV3;NGF;RHOA;VAV1;VAV2;PLCB3;MRAS;PLCB4;PIK3CA;KIT;RAPGEF1;RAPGEF2;LCP2;PLCB1;PLCB2;CRK;MET;SRC;GNAI3;PARD6G;EGFR;GNAI1;GNAI2;INS;CDC42;NRAS;PARD6B;PARD6A;MAPK1;MAPK3;ANGPT2;ANGPT1;EGF;VEGFB;VEGFC;VEGFD;MAPK14;MAPK13;KITLG;CTNNB1;KRAS;TEK;BCAR1
GO_Biological_Process_2021,Ras signaling pathway,130/232,3.976523545105807e-107,2.4256793625145423e-105,0,0,27.388186218742334,6710.001466152687,CALML5;CALML6;CALML3;CALML4;FGF1;FGF2;FGF3;FGF4;IGF1R;FGF5;FGF6;RASSF1;FGF7;FGF8;FGF9;AKT2;AKT3;KDR;AKT1;PLCE1;PRKCG;PDGFRB;PDGFRA;RALBP1;PRKCB;HGF;PRKCA;PGF;TIAM1;RIN1;RAF1;EPHA2;SHC4;CSF1R;SHC2;SHC3;SHC1;PDGFB;PDGFA;PIK3R3;TGFA;PIK3R2;PIK3R1;FOXO4;EFNA5;EFNA4;RAP1B;RAP1A;RRAS;PDGFD;PDGFC;PLCG2;ABL1;FGF20;ABL2;PLCG1;FGF23;FGF22;NGFR;BDNF;INSR;IGF2;IGF1;NFKB1;EFNA1;FGF17;AFDN;FGF16;EFNA3;EFNA2;FGF19;FGF18;NF1;CALM3;GRB2;FGFR4;FGFR3;FGFR2;LAT;BCL2L1;FGF10;FGFR1;FLT1;FLT3;FLT4;PIK3CD;PIK3CB;IKBKB;RAC2;RAC3;RAC1;HRAS;CHUK;GAB1;RRAS2;GAB2;NGF;RHOA;ZAP70;MRAS;PIK3CA;RASA1;KIT;SOS1;MET;SOS2;ARF6;EGFR;RELA;INS;NTF4;CDC42;MAPK9;NRAS;MAPK8;NTF3;MAPK1;MAPK3;NTRK1;NTRK2;ANGPT2;ANGPT1;EGF;VEGFB;VEGFC;VEGFD;PTPN11;KITLG;KRAS;TEK
GO_Biological_Process_2021,Non-alcoholic fatty liver disease,102/155,3.1680017086680664e-94,1.5459848338300162e-92,0,0,40.18381144557009,8651.168656443486,NDUFA13;NDUFA11;IRS1;NDUFA12;NDUFA10;IRS2;COX6A1;COX6A2;NDUFC2-KCTD14;TNF;AKT2;AKT3;LEPR;AKT1;IL6R;SDHD;SDHB;COX6B1;UQCRC1;UQCRC2;NDUFB10;UQCRB;NDUFB11;PIK3R3;COX7A2;PIK3R2;PIK3R1;COX7A1;UQCRH;CYC1;NDUFV3;NDUFV2;NDUFV1;JUN;TGFB1;INSR;NFKB1;IL6;UQCRQ;GSK3B;COX7B;COX4I1;COX4I2;PIK3CD;PIK3CB;COX7C;IKBKB;CASP8;CASP3;UQCRFS1;RAC1;COX8A;NDUFC2;NDUFC1;TRAF2;FOS;NDUFS8;NDUFS7;PIK3CA;NDUFS6;IL1B;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PPARG;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;RELA;INS;CDC42;MAPK9;MAPK8;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;MAPK14;UQCRHL;MAPK13;ITCH;LEP;NDUFAB1
GO_Biological_Process_2021,JAK-STAT signaling pathway,103/162,8.432633441301545e-93,3.4292709327959613e-91,0,0,36.47988925057059,7734.039469673604,CNTF;CSF3;CSF2;CSF3R;EPO;MPL;CCND1;AKT2;MYC;AKT3;LEPR;AKT1;EP300;IL13RA2;IL6R;IL13RA1;IFNAR2;PDGFRB;PIAS4;PDGFRA;IFNA13;IFNA14;IL4R;CISH;IFNA16;IFNA17;LIFR;PRLR;PIAS1;IL6ST;RAF1;STAM2;IFNA10;IFNAR1;CSH2;CSH1;PDGFB;PDGFA;PIK3R3;CSF2RB;PIK3R2;PIK3R1;SOCS1;THPO;SOCS6;SOCS4;IFNA21;MCL1;STAT5A;STAT5B;CREBBP;LIF;IFNLR1;STAM;IL2;GH2;GH1;IL6;BCL2;GRB2;IL7R;BCL2L1;IFNA5;IFNA4;CDKN1A;IFNA7;IFNA6;IFNA1;IL24;PIK3CD;PIK3CB;PRL;IFNA8;GHR;JAK2;HRAS;JAK3;JAK1;IL10;IL11;IFNGR1;TYK2;IFNG;PIK3CA;IL3RA;SOS1;SOS2;IRF9;IL2RG;EGFR;STAT6;EGF;IFNB1;IL10RB;STAT1;STAT3;OSM;PTPN11;EPOR;MTOR;IL2RA;LEP;PTPN6
GO_Biological_Process_2021,Diabetic cardiomyopathy,110/203,2.8279578658910435e-88,9.857453132534496e-87,0,0,24.86370758429318,5012.223426949993,NDUFA13;NDUFA11;IRS1;NDUFA12;NDUFA10;COX6A1;COX6A2;NDUFC2-KCTD14;AKT2;AKT3;AKT1;PRKCG;PRKCB;PRKCD;PRKCA;SDHD;SDHB;COX6B1;UQCRC1;UQCRC2;NDUFB10;UQCRB;NDUFB11;PIK3R3;PIK3R2;COX7A2;PIK3R1;PRKCZ;COX7A1;UQCRH;CYC1;NDUFV3;NDUFV2;NDUFV1;SMAD2;SMAD3;TGFB1;INSR;NFKB1;SP1;UQCRQ;GSK3B;COX7B;COX4I1;COX4I2;PTEN;PIK3CD;PIK3CB;COX7C;RAC2;UQCRFS1;RAC1;COX8A;PARP1;MMP2;NDUFC2;NDUFC1;MMP9;PLCB3;PLCB4;NDUFS8;NDUFS7;PIK3CA;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PLCB1;PLCB2;GAPDH;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;RELA;INS;MAPK9;MAPK8;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;MAPK14;ATP5F1D;ATP5F1E;MTOR;UQCRHL;MAPK13;NDUFAB1
GO_Biological_Process_2021,MAPK signaling pathway,122/294,3.278386181823237e-80,9.999077854560872e-79,0,0,15.048884402611364,2754.238639119613,FGF1;FGF2;TNF;FGF3;CRKL;FGF4;IGF1R;FGF5;FGF6;FGF7;FGF8;FGF9;AKT2;MYC;AKT3;KDR;AKT1;PRKCG;PDGFRB;PDGFRA;PRKCB;HGF;PRKCA;MAPK8IP2;PGF;EREG;MAPK8IP1;RAF1;TP53;EPHA2;CSF1R;MAX;PDGFB;PDGFA;TGFA;EFNA5;EFNA4;RAP1B;RAP1A;RRAS;PDGFD;PDGFC;FGF20;FGF23;FGF22;NGFR;JUN;TGFB1;BDNF;INSR;IGF2;BRAF;IGF1;NFKB1;EFNA1;FGF17;FGF16;EFNA3;EFNA2;FGF19;FGF18;NF1;GRB2;FGFR4;FGFR3;FGFR2;FGF10;FGFR1;FLT1;FLT3;FLT4;ECSIT;AREG;IKBKB;CASP3;RAC2;RAC3;RAC1;HRAS;MAP4K1;CHUK;RRAS2;TRAF2;FOS;NGF;MRAS;IL1B;RASA1;TRAF6;KIT;RAPGEF2;SOS1;CRK;MET;SOS2;EGFR;RELA;INS;NTF4;CDC42;MAPK9;NRAS;MAPK8;ERBB3;ERBB4;NTF3;ERBB2;MAPK1;MAPK3;NTRK1;NTRK2;ANGPT2;ANGPT1;EGF;VEGFB;VEGFC;VEGFD;MAPK14;MAPK13;KITLG;KRAS;TEK
GO_Biological_Process_2021,Kaposi sarcoma-associated herpesvirus infection,101/193,5.726986767444279e-79,1.552649745840449e-77,0,0,22.850016759241523,4116.636919349759,RB1;CSF2;CALML5;CALML6;CALML3;CALML4;FGF2;ICAM1;PREX1;CCND1;AKT2;MYC;AKT3;AKT1;EP300;IFNAR2;IFNA13;IFNA14;IFNA16;IFNA17;IL6ST;RAF1;TP53;UBA52;IFNA10;IFNAR1;PDGFB;ITPR1;PIK3R3;ITPR2;PIK3R2;ITPR3;PIK3R1;HIF1A;PIK3R6;PIK3R5;UBB;UBC;PLCG2;PLCG1;IFNA21;LYN;CREBBP;JUN;NFKB1;IL6;CDK4;CALM3;IFNA5;IFNA4;GSK3B;CDKN1A;IFNA7;IFNA6;IFNA1;PIK3CD;PIK3CB;IFNA8;PIK3CG;IKBKB;CASP8;CASP3;RAC1;JAK2;HRAS;JAK1;SYK;CHUK;IFNGR1;TRAF2;FOS;TYK2;HCK;IRF3;PIK3CA;IRF7;PIK3C3;IRF9;BECN1;SRC;LEF1;PTGS2;RELA;MAPK9;NRAS;MAPK8;E2F1;E2F2;MAPK1;E2F3;RPS27A;MAPK3;ANGPT2;IFNB1;STAT1;STAT3;MAPK14;MTOR;MAPK13;CTNNB1;KRAS
GO_Biological_Process_2021,Phosphatidylinositol signaling system,74/97,2.816302611414567e-76,6.871778371851542e-75,0,0,65.27003022552894,11354.442480734437,DGKG;PI4K2B;CALML5;CALML6;DGKA;MTMR14;INPPL1;PTEN;PIK3CD;CALML3;PIK3C2G;CALML4;PIK3CB;PIK3C2A;PIK3C2B;PIP4P2;PIP4P1;PLCZ1;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;PRKCG;PRKCB;IPMK;OCRL;PRKCA;DGKZ;INPP4A;INPP4B;PLCB3;PLCB4;PIK3CA;DGKQ;ITPKA;PIK3C3;PLCB1;PLCB2;PI4K2A;MTMR1;MTMR2;MTMR3;INPP1;ITPR1;MTMR8;ITPR2;PIK3R3;ITPR3;PIK3R2;PIK3R1;MTMR4;MTMR6;MTM1;MTMR7;INPP5B;INPP5A;INPP5F;INPP5D;INPP5E;PLCG2;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;CDIPT;SYNJ2;PIKFYVE;SYNJ1;PI4KA;CALM3;PI4KB;PLCD3;PLCD4;PLCD1
GO_Biological_Process_2021,Proteoglycans in cancer,100/205,3.1504303388566778e-74,6.988227297100267e-73,0,0,19.787312064539787,3348.879051010052,FGF2;TNF;ACTB;IGF1R;CCND1;AKT2;MYC;AKT3;KDR;AKT1;PLCE1;PRKCG;PRKCB;HGF;FRS2;PRKCA;TIAM1;EZR;RAF1;TP53;SDC4;PXN;ITPR1;PIK3R3;TWIST1;ITPR2;PIK3R2;ITPR3;PIK3R1;HIF1A;RRAS;PLCG2;PLCG1;SMAD2;WNT10B;TGFB1;CAV3;CAV2;CAV1;FN1;IGF2;MSN;BRAF;IGF1;ESR1;PTK2;MDM2;SDC1;GRB2;NANOG;FGFR1;ITGB1;CDKN1A;PIK3CD;PIK3CB;SHH;CASP3;RAC1;HRAS;VAV3;PDPK1;ITGA2;MMP2;GAB1;RRAS2;MMP9;RHOA;VAV1;DCN;VAV2;MRAS;PIK3CA;SOS1;TLR4;MET;SOS2;CD44;HBEGF;ROCK1;SRC;CBL;EGFR;CDC42;NRAS;ERBB3;ERBB4;GPC1;ERBB2;MAPK1;MAPK3;STAT3;PTPN11;MAPK14;MTOR;MAPK13;RPS6KB1;PDCD4;CTNNB1;KRAS;PTPN6
GO_Biological_Process_2021,Alzheimer disease,129/369,5.9080300384884e-74,1.201299441159308e-72,0,0,11.453025568181818,1931.1517278843223,NDUFA13;CALML5;NDUFA11;CALML6;IRS1;NDUFA12;NDUFA10;IRS4;CALML3;IRS2;CALML4;COX6A1;COX6A2;NDUFC2-KCTD14;TNF;AKT2;AKT3;AKT1;CSNK2A3;SDHD;SDHB;COX6B1;CSNK2B;UQCRC1;UQCRC2;RAF1;NDUFB10;UQCRB;NDUFB11;ITPR1;PIK3R3;ITPR2;PIK3R2;COX7A2;ITPR3;PIK3R1;COX7A1;UQCRH;CYC1;NDUFV3;NDUFV2;NDUFV1;WNT10B;INSR;BRAF;NFKB1;SEM1;IL6;UQCRQ;GNAQ;CALM3;GSK3B;COX7B;COX4I1;COX4I2;PIK3CD;PIK3CB;COX7C;IKBKB;CASP8;CASP3;UQCRFS1;HRAS;COX8A;CHUK;AXIN1;NDUFC2;NDUFC1;TRAF2;PLCB3;PLCB4;NDUFS8;NDUFS7;PIK3CA;NDUFS6;IL1B;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PIK3C3;PLCB1;PLCB2;GAPDH;BECN1;NDUFB9;NDUFB8;NDUFB7;LRP1;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;PTGS2;COX5A;RELA;INS;MAPK9;NRAS;MAPK8;MAPK1;MAPK3;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;MTOR;UQCRHL;NDUFAB1;CTNNB1;KRAS
GO_Biological_Process_2021,Human cytomegalovirus infection,101/225,1.9716488756115707e-70,3.7006332742247934e-69,0,0,16.924532826488562,2716.422828714165,RB1;CALML5;CALML6;CALML3;CALML4;TNF;CRKL;CCND1;AKT2;MYC;AKT3;AKT1;IL6R;PRKCG;PDGFRA;IFNA13;IFNA14;PRKCB;IFNA16;IFNA17;TSC2;PRKCA;RAF1;TP53;IFNA10;PXN;ITPR1;PIK3R3;ITPR2;PIK3R2;ITPR3;PIK3R1;IFNA21;PTK2;NFKB1;IL6;CXCL12;CDK4;SP1;GNAQ;MDM2;CALM3;GRB2;IFNA5;IFNA4;GSK3B;CDKN1A;IFNA7;IFNA6;IFNA1;PIK3CD;PIK3CB;IFNA8;IKBKB;CASP8;CASP3;RAC2;RAC3;RAC1;HRAS;JAK1;CHUK;TRAF2;RHOA;PLCB3;PLCB4;IRF3;PIK3CA;IL1B;PLCB1;SOS1;PLCB2;CRK;SOS2;ROCK1;SRC;GNAI3;CXCR4;PTGS2;EGFR;GNAI1;RELA;GNAI2;NRAS;GNA11;E2F1;E2F2;MAPK1;E2F3;MAPK3;CDKN2A;IFNB1;IL10RB;STAT3;MAPK14;MTOR;MAPK13;RPS6KB1;CTNNB1;KRAS;BCAR1
GO_Biological_Process_2021,Hepatitis B,85/162,1.3814421671341314e-66,2.4076563484337724e-65,0,0,22.596418732782368,3426.6901416837977,RB1;IFNA5;IFNA4;CDKN1A;IFNA7;IFNA6;IFNA1;PIK3CD;PIK3CB;TNF;IFNA8;IKBKB;CASP8;AKT2;MYC;CASP3;AKT3;AKT1;EP300;JAK2;HRAS;JAK3;JAK1;PRKCG;IFNA13;IFNA14;CHUK;IFNA16;PRKCB;IFNA17;PRKCA;FOS;TYK2;MMP9;YWHAZ;CCNA2;CCNE2;IRF3;PIK3CA;CCNE1;TRAF6;IRF7;RAF1;SOS1;TP53;SOS2;TLR4;IFNA10;IFNAR1;PCNA;SRC;PIK3R3;PIK3R2;PIK3R1;RELA;MAPK9;MAPK8;NRAS;E2F1;E2F2;MAPK1;E2F3;STAT6;IFNA21;MAPK3;STAT5A;STAT5B;CREBBP;JUN;SMAD4;SMAD3;TGFB1;SLC10A1;IFNB1;STAT1;STAT3;BRAF;MAPK14;NFKB1;MAPK13;IL6;CDK2;BCL2;GRB2;KRAS
GO_Biological_Process_2021,ErbB signaling pathway,64/85,2.1765816527068608e-65,3.5405728217364926e-64,0,0,61.17813051146384,9108.828703227487,GSK3B;CDKN1A;CDKN1B;PIK3CD;CBLB;PIK3CB;AREG;CRKL;AKT2;MYC;AKT3;NCK2;AKT1;HRAS;NCK1;PRKCG;PRKCB;GAB1;NRG1;PRKCA;NRG2;EREG;BTC;NRG3;PIK3CA;NRG4;RAF1;SOS1;CRK;SOS2;HBEGF;SHC4;SHC2;SHC3;SHC1;SRC;PIK3R3;TGFA;PIK3R2;PIK3R1;CBL;EGFR;MAPK9;MAPK8;NRAS;ERBB3;ERBB4;ERBB2;ABL1;PLCG2;ABL2;MAPK1;PLCG1;MAPK3;STAT5A;STAT5B;JUN;EGF;BRAF;MTOR;PTK2;RPS6KB1;GRB2;KRAS
GO_Biological_Process_2021,Prostate cancer,67/97,3.451290975524895e-64,5.263218737675465e-63,0,0,44.95353857041755,6568.912136494015,RB1;GSK3B;CDKN1A;CDKN1B;HSP90AB1;PTEN;PIK3CD;PIK3CB;IGF1R;IKBKB;CCND1;AKT2;AKT3;AKT1;EP300;HRAS;NKX3-1;PDGFRB;PDGFRA;HSP90AA1;CHUK;PDPK1;INSRR;MMP9;AR;ZEB1;CCNE2;PIK3CA;CCNE1;RAF1;SOS1;TP53;SOS2;LEF1;PDGFB;PDGFA;PIK3R3;TGFA;PIK3R2;PIK3R1;FOXO1;EGFR;RELA;INS;NRAS;PDGFD;PDGFC;ERBB2;E2F1;E2F2;MAPK1;E2F3;MAPK3;CREBBP;EGF;BRAF;IGF1;NFKB1;MTOR;CDK2;BCL2;MDM2;CTNNB1;GRB2;KRAS;FGFR2;FGFR1
GO_Biological_Process_2021,Thermogenesis,97/232,4.780344934852217e-64,6.861200965317299e-63,0,0,14.855685510071474,2165.972811371798,NDUFA13;KDM1A;NDUFA11;NDUFA12;NDUFA10;COX6A1;COX6A2;NDUFC2-KCTD14;ACTB;TSC2;FRS2;SDHD;SDHB;COX6B1;UQCRC1;UQCRC2;NDUFB10;UQCRB;NDUFB11;COX7A2;COX7A1;UQCRH;CYC1;NDUFV3;NDUFV2;ATP5MG;NDUFV1;ATP5MF;ATP5ME;SMARCA4;UQCRQ;NDUFAF4;NDUFAF5;NDUFAF2;NDUFAF3;GRB2;NDUFAF1;FGFR1;COX7B;COX4I1;COX4I2;COX7C;RPTOR;UQCRFS1;HRAS;COX8A;NDUFC2;NDUFC1;ARID1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PPARG;NDUFS1;SOS1;SOS2;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;NRAS;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;MAPK14;ATP5F1D;ATP5F1E;MTOR;UQCRHL;MAPK13;RPS6KB1;NDUFAB1;KRAS
GO_Biological_Process_2021,Inositol phosphate metabolism,59/73,1.0632339626189652e-63,1.4412727048834864e-62,0,0,84.18368421052631,12206.764332148034,PI4K2B;MTMR14;INPPL1;PTEN;PIK3CD;PIK3C2G;PIK3CB;PIK3C2A;PIK3CG;PIK3C2B;PLCZ1;PIP5KL1;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;IPMK;OCRL;INPP4A;INPP4B;MINPP1;PLCB3;PLCB4;PIK3CA;ITPKA;PIK3C3;PLCB1;PLCB2;PI4K2A;MTMR1;MTMR2;MTMR3;INPP1;MTMR8;MTMR4;MTMR6;MTM1;MTMR7;INPP5B;INPP5A;INPP5F;INPP5D;INPP5E;PLCG2;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;CDIPT;SYNJ2;PIKFYVE;SYNJ1;PI4KA;PLCH1;PI4KB;PLCH2;PLCD3;PLCD4;PLCD1
GO_Biological_Process_2021,Melanoma,58/72,1.801780100894308e-62,2.3138649716747952e-61,0,0,82.66982124079915,11753.292543814605,RB1;CDKN1A;PTEN;PIK3CD;PIK3CB;FGF1;FGF2;FGF3;FGF4;IGF1R;FGF5;FGF6;FGF7;FGF8;CCND1;FGF9;CDH1;AKT2;AKT3;AKT1;HRAS;PDGFRB;PDGFRA;HGF;PIK3CA;RAF1;MET;TP53;PDGFB;PDGFA;PIK3R3;PIK3R2;PIK3R1;EGFR;NRAS;PDGFD;PDGFC;E2F1;FGF20;E2F2;MAPK1;E2F3;FGF23;FGF22;MAPK3;CDKN2A;EGF;BRAF;IGF1;FGF17;FGF16;CDK4;FGF19;FGF18;MDM2;KRAS;FGF10;FGFR1
GO_Biological_Process_2021,Oxidative phosphorylation,74/133,1.4768527957412248e-60,1.801760410804294e-59,0,0,25.39595758180005,3498.678978513208,NDUFA13;COX7B;NDUFA11;NDUFA12;COX4I1;NDUFA10;COX4I2;COX6A1;COX6A2;NDUFC2-KCTD14;COX7C;UQCRFS1;COX8A;NDUFC2;NDUFC1;SDHD;SDHB;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;UQCRC1;NDUFS3;NDUFS2;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX7A1;COX5A;UQCRH;ATP6V1H;CYC1;NDUFV3;NDUFV2;ATP5MG;NDUFV1;ATP5MF;ATP5ME;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;UQCRHL;UQCRQ;NDUFAB1
